Code,Station_ID,JMD_code,Station_Name,Altitude_m,Latitude,Longitude,Time,SPI
,AM0007,27,South Shuna,-211,31.904103,35.625541,2001/3/31,0.9
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2001/3/31,0.2
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,2001/4/30,45.4
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,2001/4/30,34.1
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,2001/4/30,34
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,2001/4/30,29.9
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2001/4/30,29.1
,F 0003,28,Azraq South ,511,31.82568,36.818333,2001/4/30,28.6
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,2001/4/30,28
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,2001/4/30,25
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2001/4/30,24.9
,CD0034,19,Qatraneh,730,31.15,36.07,2001/4/30,24.1
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2001/4/30,14.1
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2001/4/30,12.4
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2001/4/30,11.4
SYNP0029,,14,Queen AIA,722,31.43,35.59,2001/4/30,11.3
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2001/4/30,9.9
,AL0017,23,Sawileh,1050,32,35.54,2001/4/30,9.9
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2001/4/30,7.1
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2001/4/30,7
,CC0001,24,Madaba,758,31.43,35.48,2001/4/30,6.2
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2001/4/30,5.9
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2001/4/30,4.7
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,2001/4/30,4.5
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2001/4/30,3.9
,AD0012,25,Ramtha,590,32.3,35.59,2001/4/30,3.8
,AL0004,30,Jarash,585,32.279346,35.892955,2001/4/30,2.5
,AM0007,27,South Shuna,-211,31.904103,35.625541,2001/4/30,2.4
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2001/4/30,2
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2001/4/30,2
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2001/4/30,1.7
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2001/4/30,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2001/5/31,52.4
,CD0034,19,Qatraneh,730,31.15,36.07,2001/5/31,36.7
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2001/5/31,36.6
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2001/5/31,30.4
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2001/5/31,30
,AL0017,23,Sawileh,1050,32,35.54,2001/5/31,25
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,2001/5/31,24.4
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2001/5/31,23.6
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2001/5/31,22
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2001/5/31,21.5
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2001/5/31,18.7
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2001/5/31,13.9
,CC0001,24,Madaba,758,31.43,35.48,2001/5/31,13.7
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2001/5/31,11.6
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2001/5/31,10.2
,AL0004,30,Jarash,585,32.279346,35.892955,2001/5/31,8.5
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,2001/5/31,6.6
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2001/5/31,6.5
SYNP0029,,14,Queen AIA,722,31.43,35.59,2001/5/31,6.4
,AD0012,25,Ramtha,590,32.3,35.59,2001/5/31,6
,AM0007,27,South Shuna,-211,31.904103,35.625541,2001/5/31,5.8
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2001/5/31,4.2
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,2001/5/31,3.3
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,2001/5/31,2.2
,F 0003,28,Azraq South ,511,31.82568,36.818333,2001/5/31,2.2
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,2001/5/31,2
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,2001/5/31,2
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2001/5/31,1.5
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,2001/5/31,1
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2001/5/31,0
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2001/6/30,0
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2001/6/30,0
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2001/6/30,0
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2001/6/30,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2001/6/30,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,2001/6/30,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2001/6/30,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2001/6/30,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2001/6/30,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2001/6/30,0
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2001/6/30,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2001/6/30,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,2001/6/30,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,2001/6/30,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,2001/6/30,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,2001/6/30,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,2001/6/30,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2001/6/30,0
,CD0034,19,Qatraneh,730,31.15,36.07,2001/6/30,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,2001/6/30,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,2001/6/30,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2001/6/30,0
,AL0017,23,Sawileh,1050,32,35.54,2001/6/30,0
,CC0001,24,Madaba,758,31.43,35.48,2001/6/30,0
,AD0012,25,Ramtha,590,32.3,35.59,2001/6/30,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2001/6/30,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,2001/6/30,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,2001/6/30,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2001/6/30,0
,AL0004,30,Jarash,585,32.279346,35.892955,2001/6/30,0
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2001/7/31,0
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2001/7/31,0
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2001/7/31,0
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2001/7/31,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2001/7/31,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,2001/7/31,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2001/7/31,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2001/7/31,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2001/7/31,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2001/7/31,0
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2001/7/31,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2001/7/31,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,2001/7/31,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,2001/7/31,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,2001/7/31,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,2001/7/31,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,2001/7/31,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2001/7/31,0
,CD0034,19,Qatraneh,730,31.15,36.07,2001/7/31,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,2001/7/31,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,2001/7/31,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2001/7/31,0
,AL0017,23,Sawileh,1050,32,35.54,2001/7/31,0
,CC0001,24,Madaba,758,31.43,35.48,2001/7/31,0
,AD0012,25,Ramtha,590,32.3,35.59,2001/7/31,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2001/7/31,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,2001/7/31,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,2001/7/31,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2001/7/31,0
,AL0004,30,Jarash,585,32.279346,35.892955,2001/7/31,0
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2001/8/31,0
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2001/8/31,0
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2001/8/31,0
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2001/8/31,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2001/8/31,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,2001/8/31,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2001/8/31,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2001/8/31,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2001/8/31,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2001/8/31,0
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2001/8/31,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2001/8/31,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,2001/8/31,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,2001/8/31,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,2001/8/31,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,2001/8/31,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,2001/8/31,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2001/8/31,0
,CD0034,19,Qatraneh,730,31.15,36.07,2001/8/31,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,2001/8/31,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,2001/8/31,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2001/8/31,0
,AL0017,23,Sawileh,1050,32,35.54,2001/8/31,0
,CC0001,24,Madaba,758,31.43,35.48,2001/8/31,0
,AD0012,25,Ramtha,590,32.3,35.59,2001/8/31,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2001/8/31,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,2001/8/31,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,2001/8/31,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2001/8/31,0
,AL0004,30,Jarash,585,32.279346,35.892955,2001/8/31,0
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2001/9/30,0
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2001/9/30,0
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2001/9/30,0
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2001/9/30,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2001/9/30,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,2001/9/30,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2001/9/30,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2001/9/30,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2001/9/30,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2001/9/30,0
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2001/9/30,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2001/9/30,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,2001/9/30,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,2001/9/30,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,2001/9/30,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,2001/9/30,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,2001/9/30,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2001/9/30,0
,CD0034,19,Qatraneh,730,31.15,36.07,2001/9/30,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,2001/9/30,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,2001/9/30,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2001/9/30,0
,AL0017,23,Sawileh,1050,32,35.54,2001/9/30,0
,CC0001,24,Madaba,758,31.43,35.48,2001/9/30,0
,AD0012,25,Ramtha,590,32.3,35.59,2001/9/30,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2001/9/30,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,2001/9/30,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,2001/9/30,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2001/9/30,0
,AL0004,30,Jarash,585,32.279346,35.892955,2001/9/30,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2001/10/31,18.2
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2001/10/31,16.9
,AL0017,23,Sawileh,1050,32,35.54,2001/10/31,11.7
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2001/10/31,11
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2001/10/31,10.8
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2001/10/31,8.3
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2001/10/31,7.4
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2001/10/31,6.9
,AD0012,25,Ramtha,590,32.3,35.59,2001/10/31,3.7
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,2001/10/31,3.5
,AM0007,27,South Shuna,-211,31.904103,35.625541,2001/10/31,3.2
,AL0004,30,Jarash,585,32.279346,35.892955,2001/10/31,3
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2001/10/31,2.7
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2001/10/31,1.5
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2001/10/31,1.2
,CC0001,24,Madaba,758,31.43,35.48,2001/10/31,1
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2001/10/31,0.8
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,2001/10/31,0.8
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2001/10/31,0.3
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2001/10/31,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,2001/10/31,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2001/10/31,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2001/10/31,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,2001/10/31,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,2001/10/31,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,2001/10/31,0
,CD0034,19,Qatraneh,730,31.15,36.07,2001/10/31,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,2001/10/31,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,2001/10/31,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,2001/10/31,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2001/11/30,75.4
,AL0017,23,Sawileh,1050,32,35.54,2001/11/30,70
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2001/11/30,61.7
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2001/11/30,59.8
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2001/11/30,51.1
,CC0001,24,Madaba,758,31.43,35.48,2001/11/30,42.6
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2001/11/30,42.3
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2001/11/30,39.3
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2001/11/30,37.4
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2001/11/30,36
,AD0012,25,Ramtha,590,32.3,35.59,2001/11/30,35.2
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2001/11/30,33
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2001/11/30,29.7
SYNP0029,,14,Queen AIA,722,31.43,35.59,2001/11/30,26.8
,AM0007,27,South Shuna,-211,31.904103,35.625541,2001/11/30,25.9
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2001/11/30,24.6
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2001/11/30,24
,AL0004,30,Jarash,585,32.279346,35.892955,2001/11/30,22.5
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,2001/11/30,20.8
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2001/11/30,19.6
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,2001/11/30,17.6
,CD0034,19,Qatraneh,730,31.15,36.07,2001/11/30,12.2
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,2001/11/30,5.7
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,2001/11/30,3.8
,F 0003,28,Azraq South ,511,31.82568,36.818333,2001/11/30,3.8
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2001/11/30,3.2
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,2001/11/30,2
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,2001/11/30,1.1
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,2001/11/30,0.7
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2001/11/30,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2001/12/31,132.3
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2001/12/31,126.3
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2001/12/31,120.3
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2001/12/31,119.2
,AL0017,23,Sawileh,1050,32,35.54,2001/12/31,107.5
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2001/12/31,103.9
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2001/12/31,90
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2001/12/31,77.1
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2001/12/31,74.5
,AL0004,30,Jarash,585,32.279346,35.892955,2001/12/31,72.5
,CC0001,24,Madaba,758,31.43,35.48,2001/12/31,61.8
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2001/12/31,56.7
,AM0007,27,South Shuna,-211,31.904103,35.625541,2001/12/31,53.2
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2001/12/31,42.5
,AD0012,25,Ramtha,590,32.3,35.59,2001/12/31,40
SYNP0029,,14,Queen AIA,722,31.43,35.59,2001/12/31,32.8
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2001/12/31,32.4
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,2001/12/31,29
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2001/12/31,25
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2001/12/31,17
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,2001/12/31,16.7
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2001/12/31,14.2
,CD0034,19,Qatraneh,730,31.15,36.07,2001/12/31,12
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,2001/12/31,4.6
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,2001/12/31,3.3
,F 0003,28,Azraq South ,511,31.82568,36.818333,2001/12/31,2.7
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,2001/12/31,2.5
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2001/12/31,1.8
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,2001/12/31,0.5
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,2001/12/31,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2002/1/31,253.9
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2002/1/31,218.7
,AL0017,23,Sawileh,1050,32,35.54,2002/1/31,202
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2002/1/31,186.1
,CC0001,24,Madaba,758,31.43,35.48,2002/1/31,179.9
,AL0004,30,Jarash,585,32.279346,35.892955,2002/1/31,162.5
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2002/1/31,145.6
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2002/1/31,133.3
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2002/1/31,130.5
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2002/1/31,117.5
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2002/1/31,115.7
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2002/1/31,109.8
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2002/1/31,99.2
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,2002/1/31,89.8
,AM0007,27,South Shuna,-211,31.904103,35.625541,2002/1/31,86
SYNP0029,,14,Queen AIA,722,31.43,35.59,2002/1/31,85.2
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2002/1/31,81.4
,AD0012,25,Ramtha,590,32.3,35.59,2002/1/31,74.1
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2002/1/31,72.5
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,2002/1/31,57.7
,CD0034,19,Qatraneh,730,31.15,36.07,2002/1/31,53.8
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2002/1/31,49.2
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,2002/1/31,37.7
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,2002/1/31,28
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2002/1/31,18.3
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,2002/1/31,17.7
,F 0003,28,Azraq South ,511,31.82568,36.818333,2002/1/31,14.6
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,2002/1/31,4
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2002/1/31,3
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,2002/1/31,2.3
,AL0017,23,Sawileh,1050,32,35.54,2002/2/28,73.2
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2002/2/28,73
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2002/2/28,72.3
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,2002/2/28,63.6
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2002/2/28,51.9
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2002/2/28,45.3
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2002/2/28,42.1
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2002/2/28,40.4
,AL0004,30,Jarash,585,32.279346,35.892955,2002/2/28,38
,CC0001,24,Madaba,758,31.43,35.48,2002/2/28,37.9
,AM0007,27,South Shuna,-211,31.904103,35.625541,2002/2/28,32.8
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2002/2/28,29.7
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2002/2/28,29.3
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2002/2/28,28.9
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2002/2/28,26.6
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2002/2/28,26
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,2002/2/28,20
,AD0012,25,Ramtha,590,32.3,35.59,2002/2/28,19.3
SYNP0029,,14,Queen AIA,722,31.43,35.59,2002/2/28,17.8
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2002/2/28,15.9
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2002/2/28,13.9
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2002/2/28,13.4
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,2002/2/28,12.8
,CD0034,19,Qatraneh,730,31.15,36.07,2002/2/28,10.1
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,2002/2/28,8
,F 0003,28,Azraq South ,511,31.82568,36.818333,2002/2/28,7.2
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,2002/2/28,5.9
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2002/2/28,4.4
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,2002/2/28,1.7
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,2002/2/28,1.5
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2002/3/31,151.9
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2002/3/31,117.7
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2002/3/31,103.9
,AL0004,30,Jarash,585,32.279346,35.892955,2002/3/31,87
,AL0017,23,Sawileh,1050,32,35.54,2002/3/31,86.8
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2002/3/31,86
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2002/3/31,72
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2002/3/31,69.7
,AD0012,25,Ramtha,590,32.3,35.59,2002/3/31,66
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2002/3/31,53.5
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2002/3/31,52.7
